0	show	0.08971484084736753
0	me	0.08971484084736753
0	film	8.089714840847368
0	elvi	0.08971484084736753
0	set	0.08971484084736753
0	in	0.08971484084736753
0	hawaius	0.08971484084736753
0	be	37.089714840847364
0	there	28.089714840847368
0	any	22.089714840847368
0	musical	5.089714840847368
0	with	20.089714840847368
0	patrick	2.0897148408473676
0	dempsey	2.0897148408473676
0	list	0.08971484084736753
0	western	0.08971484084736753
0	star	0.08971484084736753
0	john	0.08971484084736753
0	wayne	0.08971484084736753
0	military	0.08971484084736753
0	relate	0.08971484084736753
0	movie	19.089714840847368
0	demus	0.08971484084736753
0	moore	0.08971484084736753
0	the	0.08971484084736753
0	r	11.089714840847368
0	rate	20.089714840847368
0	best	0.08971484084736753
0	picture	0.08971484084736753
0	oscar	0.08971484084736753
0	winner	0.08971484084736753
0	what	0.08971484084736753
0	a	7.089714840847368
0	romantic	0.08971484084736753
0	where	0.08971484084736753
0	protagonist	0.08971484084736753
0	doesnt	0.08971484084736753
0	fall	0.08971484084736753
0	love	0.08971484084736753
0	disney	2.0897148408473676
0	beyonce	0.08971484084736753
0	sing	0.08971484084736753
0	on	0.08971484084736753
0	soundtrack	0.08971484084736753
0	find	0.08971484084736753
0	all	0.08971484084736753
0	hannibal	0.08971484084736753
0	lector	0.08971484084736753
0	children	2.0897148408473676
0	billy	0.08971484084736753
0	crystal	0.08971484084736753
0	review	0.08971484084736753
0	rock	0.08971484084736753
0	ballad	0.08971484084736753
0	from	0.08971484084736753
0	1980	0.08971484084736753
0	s	0.08971484084736753
0	jennifer	3.0897148408473676
0	aniston	2.0897148408473676
0	that	7.089714840847368
0	i	0.08971484084736753
0	want	0.08971484084736753
0	to	0.08971484084736753
0	see	1.0897148408473676
0	clint	0.08971484084736753
0	eastwood	0.08971484084736753
0	comedy	0.08971484084736753
0	dramatic	0.08971484084736753
0	donald	0.08971484084736753
0	sutherland	0.08971484084736753
0	of	0.08971484084736753
0	rocky	0.08971484084736753
0	aaron	0.08971484084736753
0	sorkin	0.08971484084736753
0	trent	0.08971484084736753
0	reznor	0.08971484084736753
0	do	0.08971484084736753
0	for	0.08971484084736753
0	political	0.08971484084736753
0	drama	1.0897148408473676
0	alec	1.0897148408473676
0	baldwin	1.0897148408473676
0	ewan	0.08971484084736753
0	macgregor	0.08971484084736753
0	superman	0.08971484084736753
0	direct	0.08971484084736753
0	by	0.08971484084736753
0	kevin	1.0897148408473676
0	smith	0.08971484084736753
0	jason	3.0897148408473676
0	mews	0.08971484084736753
0	song	0.08971484084736753
0	suicide	0.08971484084736753
0	painless	0.08971484084736753
0	we	2.0897148408473676
0	anderson	2.0897148408473676
0	schwartzman	2.0897148408473676
0	owen	0.08971484084736753
0	wilson	0.08971484084736753
0	consider	0.08971484084736753
0	must	1.0897148408473676
0	which	0.08971484084736753
0	feature	0.08971484084736753
0	blaze	0.08971484084736753
0	glory	0.08971484084736753
0	rick	0.08971484084736753
0	springfield	0.08971484084736753
0	shawn	0.08971484084736753
0	levy	0.08971484084736753
0	steve	0.08971484084736753
0	martin	0.08971484084736753
0	angelina	0.08971484084736753
0	jolie	0.08971484084736753
0	release	0.08971484084736753
0	1990	0.08971484084736753
0	ben	0.08971484084736753
0	stiller	0.08971484084736753
0	and	3.0897148408473676
0	good	2.0897148408473676
0	nc	2.0897148408473676
0	17	2.0897148408473676
0	not	2.0897148408473676
0	have	0.08971484084736753
0	princess	0.08971484084736753
0	them	0.08971484084736753
0	brad	0.08971484084736753
0	pitt	0.08971484084736753
0	2000	0.08971484084736753
0	who	0.08971484084736753
0	main	0.08971484084736753
0	character	0.08971484084736753
0	godfather	0.08971484084736753
0	g	8.089714840847368
0	about	8.089714840847368
0	world	2.0897148408473676
0	war	3.0897148408473676
0	ius	2.0897148408473676
0	plot	0.08971484084736753
0	1	0.08971484084736753
0	2011	0.08971484084736753
0	natalie	0.08971484084736753
0	portman	0.08971484084736753
0	first	0.08971484084736753
0	sheen	0.08971484084736753
0	starred	0.08971484084736753
0	most	0.08971484084736753
0	popular	0.08971484084736753
0	time	0.08971484084736753
0	please	0.08971484084736753
0	thriller	3.0897148408473676
0	an	3.0897148408473676
0	art	1.0897148408473676
0	heist	0.08971484084736753
0	late	0.08971484084736753
0	quote	0.08971484084736753
0	at	0.08971484084736753
0	end	0.08971484084736753
0	bronx	0.08971484084736753
0	tale	0.08971484084736753
0	top	0.08971484084736753
0	scorsesy	0.08971484084736753
0	moive	0.08971484084736753
0	pg	2.0897148408473676
0	13	1.0897148408473676
0	ghost	1.0897148408473676
0	dog	0.08971484084736753
0	antonio	0.08971484084736753
0	bandera	0.08971484084736753
0	hitchcock	0.08971484084736753
0	color	0.08971484084736753
0	five	0.08971484084736753
0	one	0.08971484084736753
0	youre	0.08971484084736753
0	foreign	0.08971484084736753
0	romance	0.08971484084736753
0	scary	2.0897148408473676
0	blue	0.08971484084736753
0	give	0.08971484084736753
0	ice	0.08971484084736753
0	baby	0.08971484084736753
0	vanilla	0.08971484084736753
0	buy	0.08971484084736753
0	atmospheric	0.08971484084736753
0	bambus	0.08971484084736753
0	teen	0.08971484084736753
0	science	0.08971484084736753
0	fiction	0.08971484084736753
0	selma	0.08971484084736753
0	blair	0.08971484084736753
0	dragon	0.08971484084736753
0	can	0.08971484084736753
0	you	0.08971484084736753
0	steven	0.08971484084736753
0	spielberg	0.08971484084736753
0	judy	0.08971484084736753
0	garland	0.08971484084736753
0	danny	2.0897148408473676
0	devito	2.0897148408473676
0	carrel	0.08971484084736753
0	america	0.08971484084736753
0	fererra	0.08971484084736753
0	susan	2.0897148408473676
0	sarandon	2.0897148408473676
0	jenna	2.0897148408473676
0	elfman	2.0897148408473676
0	julie	0.08971484084736753
0	andrew	0.08971484084736753
0	new	0.08971484084736753
0	robert	0.08971484084736753
0	deniro	1.0897148408473676
0	mobster	0.08971484084736753
0	recent	0.08971484084736753
0	sequel	0.08971484084736753
0	speed	0.08971484084736753
0	anthony	0.08971484084736753
0	minghellum	0.08971484084736753
0	matt	0.08971484084736753
0	damon	0.08971484084736753
0	costume	0.08971484084736753
0	milo	0.08971484084736753
0	forman	0.08971484084736753
0	life	0.08971484084736753
0	when	0.08971484084736753
0	hobbit	0.08971484084736753
0	come	0.08971484084736753
0	out	0.08971484084736753
0	highest	0.08971484084736753
0	kid	0.08971484084736753
0	involve	0.08971484084736753
0	cartoon	0.08971484084736753
0	get	0.08971484084736753
0	biography	0.08971484084736753
0	real	0.08971484084736753
0	us	0.08971484084736753
0	president	0.08971484084736753
0	portray	0.08971484084736753
0	horror	0.08971484084736753
0	since	0.08971484084736753
0	2002	0.08971484084736753
0	2012	0.08971484084736753
0	darren	0.08971484084736753
0	aranofsky	0.08971484084736753
0	giraffe	2.0897148408473676
0	documentary	0.08971484084736753
0	michael	0.08971484084736753
0	health	0.08971484084736753
0	care	0.08971484084736753
0	braddock	0.08971484084736753
0	non	1.0897148408473676
0	rating	3.0897148408473676
0	next	0.08971484084736753
0	1970	0.08971484084736753
0	draw	0.08971484084736753
0	barrymore	0.08971484084736753
0	shierly	0.08971484084736753
0	temple	0.08971484084736753
0	greatest	0.08971484084736753
0	cameron	0.08971484084736753
0	diaz	0.08971484084736753
0	name	0.08971484084736753
0	hugo	0.08971484084736753
0	horse	0.08971484084736753
0	laurence	0.08971484084736753
0	olivier	0.08971484084736753
0	1940	0.08971484084736753
0	bourne	0.08971484084736753
0	3	0.08971484084736753
0	d	0.08971484084736753
0	animate	0.08971484084736753
0	tom	0.08971484084736753
0	hank	0.08971484084736753
0	need	0.08971484084736753
0	trailer	0.08971484084736753
0	latest	0.08971484084736753
0	lesbian	0.08971484084736753
0	action	1.0897148408473676
0	base	0.08971484084736753
0	concert	0.08971484084736753
0	some	0.08971484084736753
0	1973	0.08971484084736753
0	beatle	0.08971484084736753
0	music	0.08971484084736753
0	luke	0.08971484084736753
0	my	0.08971484084736753
0	heart	0.08971484084736753
0	will	0.08971484084736753
0	go	0.08971484084736753
0	twilight	0.08971484084736753
0	expect	0.08971484084736753
0	appear	0.08971484084736753
0	theatre	0.08971484084736753
0	four	0.08971484084736753
0	or	0.08971484084736753
0	higher	0.08971484084736753
0	baseball	0.08971484084736753
0	1950	0.08971484084736753
0	everything	0.08971484084736753
0	up	0.08971484084736753
0	rose	0.08971484084736753
0	ron	0.08971484084736753
0	howard	0.08971484084736753
0	1996	0.08971484084736753
0	spaceship	0.08971484084736753
